region,xh5,xi1,_v23,_v176,_v181,_v145,wage,education,experience,has_wage,gender,unempl_wage
138,2,2,50000,41,NA,10,50000,10,41,0,2,NA
138,2,2,NA,0,NA,12,NA,12,0,NA,2,NA
138,1,1,30000,12,NA,10,30000,10,12,0,1,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,2,2,86000,21,NA,13,86000,13,21,0,2,NA
138,2,2,NA,NA,NA,11,NA,11,NA,NA,2,NA
138,1,1,NA,37,NA,10,NA,10,37,NA,1,NA
138,2,1,NA,32,NA,10,NA,10,32,NA,2,NA
138,2,2,60000,14,NA,10,60000,10,14,0,2,NA
138,2,1,NA,NA,NA,1,NA,1,NA,NA,2,NA
138,1,1,45000,25,NA,10,45000,10,25,0,1,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,2,2,30000,17,NA,10,30000,10,17,0,2,NA
138,2,2,NA,39,NA,13,NA,13,39,NA,2,NA
138,1,1,16000,47,NA,17,16000,17,47,0,1,NA
138,1,1,NA,39,NA,10,NA,10,39,NA,1,NA
138,2,1,NA,48,NA,10,NA,10,48,NA,2,NA
138,2,2,NA,99999997,NA,5,NA,5,99999997,NA,2,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,1,2,NA,99999997,50000,2,NA,2,99999997,NA,1,50000
138,2,1,NA,30,NA,10,NA,10,30,NA,2,NA
138,1,1,NA,30,NA,6,NA,6,30,NA,1,NA
138,2,1,NA,46,NA,6,NA,6,46,NA,2,NA
138,2,1,40000,33,NA,10,40000,10,33,0,2,NA
138,1,2,70000,7,NA,10,70000,10,7,0,1,NA
138,1,2,60000,10,NA,10,60000,10,10,0,1,NA
138,2,2,50000,29,NA,10,50000,10,29,0,2,NA
138,2,2,50000,10,NA,10,50000,10,10,0,2,NA
138,1,2,NA,20,NA,10,NA,10,20,NA,1,NA
138,2,2,NA,31,NA,2,NA,2,31,NA,2,NA
138,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
138,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,1,2,55000,7,NA,4,55000,4,7,0,1,NA
138,2,1,NA,38,NA,10,NA,10,38,NA,2,NA
138,2,1,0,2,NA,5,0,5,2,0,2,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,1,2,NA,13,50000,11,NA,11,13,NA,1,50000
138,2,2,NA,35,NA,1,NA,1,35,NA,2,NA
138,2,2,25000,30,NA,10,25000,10,30,0,2,NA
138,2,1,NA,19,NA,10,NA,10,19,NA,2,NA
138,1,2,NA,41,NA,10,NA,10,41,NA,1,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,2,2,NA,15,NA,5,NA,5,15,NA,2,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,1,2,61000,19,NA,5,61000,5,19,0,1,NA
138,1,1,45000,26,NA,4,45000,4,26,0,1,NA
138,2,2,26000,22,NA,5,26000,5,22,0,2,NA
138,2,2,NA,6,60000,5,NA,5,6,NA,2,60000
138,2,1,NA,36,NA,10,NA,10,36,NA,2,NA
138,2,2,70000,10,NA,10,70000,10,10,0,2,NA
138,2,2,NA,34,NA,10,NA,10,34,NA,2,NA
138,2,2,NA,38,NA,10,NA,10,38,NA,2,NA
138,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
138,2,2,60000,23,NA,10,60000,10,23,0,2,NA
138,2,2,NA,53,NA,2,NA,2,53,NA,2,NA
138,2,2,38000,11,NA,10,38000,10,11,0,2,NA
138,2,2,75000,10,NA,10,75000,10,10,0,2,NA
138,2,2,80000,34,NA,10,80000,10,34,0,2,NA
138,2,1,NA,52,NA,10,NA,10,52,NA,2,NA
138,1,2,NA,20,NA,6,NA,6,20,NA,1,NA
138,2,1,NA,46,NA,1,NA,1,46,NA,2,NA
138,2,2,NA,38,NA,1,NA,1,38,NA,2,NA
138,1,2,NA,28,NA,3,NA,3,28,NA,1,NA
138,2,2,10000,99999997,40000,6,10000,6,99999997,0,2,40000
138,1,2,NA,NA,99999997,2,NA,2,NA,NA,1,99999997
138,2,2,NA,33,NA,6,NA,6,33,NA,2,NA
138,2,2,NA,0,40000,2,NA,2,0,NA,2,40000
138,2,1,NA,50,30000,10,NA,10,50,NA,2,30000
138,1,2,NA,50,NA,10,NA,10,50,NA,1,NA
138,2,2,43000,26,60000,13,43000,13,26,0,2,60000
138,1,2,99999997,0,NA,12,99999997,12,0,0,1,NA
138,2,2,NA,38,NA,10,NA,10,38,NA,2,NA
138,2,2,40000,22,80000,3,40000,3,22,0,2,80000
138,1,2,60000,24,70000,1,60000,1,24,0,1,70000
138,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
138,1,2,NA,46,NA,2,NA,2,46,NA,1,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,1,2,50000,15,NA,10,50000,10,15,0,1,NA
138,2,2,40000,14,NA,10,40000,10,14,0,2,NA
138,2,2,NA,30,NA,10,NA,10,30,NA,2,NA
138,2,2,20000,1,NA,13,20000,13,1,0,2,NA
138,2,2,NA,0,35000,6,NA,6,0,NA,2,35000
138,2,1,NA,40,NA,1,NA,1,40,NA,2,NA
138,1,2,85000,31,NA,11,85000,11,31,0,1,NA
138,2,2,30000,31,NA,1,30000,1,31,0,2,NA
138,1,2,NA,99999996,NA,1,NA,1,99999996,NA,1,NA
138,2,2,NA,21,35000,2,NA,2,21,NA,2,35000
138,1,2,50000,1,NA,11,50000,11,1,0,1,NA
138,2,2,50000,22,NA,10,50000,10,22,0,2,NA
138,2,1,NA,44,NA,3,NA,3,44,NA,2,NA
138,2,2,16600,0,NA,2,16600,2,0,0,2,NA
138,2,2,20000,23,30000,4,20000,4,23,0,2,30000
138,1,1,50000,29,NA,10,50000,10,29,0,1,NA
138,1,2,35000,26,50000,1,35000,1,26,0,1,50000
138,2,1,NA,44,NA,2,NA,2,44,NA,2,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,2,2,65000,7,NA,11,65000,11,7,0,2,NA
138,1,2,NA,4,60000,6,NA,6,4,NA,1,60000
138,2,2,52000,6,NA,6,52000,6,6,0,2,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,2,2,80000,33,NA,12,80000,12,33,0,2,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,1,1,27000,13,NA,5,27000,5,13,0,1,NA
138,2,2,50000,14,NA,2,50000,2,14,0,2,NA
138,2,2,NA,20,NA,5,NA,5,20,NA,2,NA
138,1,1,50000,10,70000,5,50000,5,10,0,1,70000
138,2,1,50000,20,70000,10,50000,10,20,0,2,70000
138,1,1,40000,99999996,NA,5,40000,5,99999996,0,1,NA
138,2,1,NA,45,NA,3,NA,3,45,NA,2,NA
138,2,2,50000,14,85000,10,50000,10,14,0,2,85000
138,1,2,NA,22,NA,10,NA,10,22,NA,1,NA
138,2,2,NA,35,NA,10,NA,10,35,NA,2,NA
138,2,99999999,NA,99999996,NA,12,NA,12,99999996,NA,2,NA
138,2,2,150000,30,NA,10,150000,10,30,0,2,NA
138,1,2,NA,10,50000,6,NA,6,10,NA,1,50000
138,2,1,30000,13,50000,5,30000,5,13,0,2,50000
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,1,2,NA,16,70000,5,NA,5,16,NA,1,70000
138,2,2,NA,27,NA,10,NA,10,27,NA,2,NA
138,2,1,NA,47,NA,6,NA,6,47,NA,2,NA
138,1,2,60000,18,NA,10,60000,10,18,0,1,NA
138,2,1,NA,23,NA,10,NA,10,23,NA,2,NA
138,2,1,NA,40,NA,10,NA,10,40,NA,2,NA
138,1,2,30000,99999997,50000,2,30000,2,99999997,0,1,50000
138,2,2,NA,27,NA,10,NA,10,27,NA,2,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,1,2,40000,38,NA,6,40000,6,38,0,1,NA
138,2,2,NA,33,NA,6,NA,6,33,NA,2,NA
138,1,1,NA,49,NA,10,NA,10,49,NA,1,NA
138,2,1,NA,33,NA,10,NA,10,33,NA,2,NA
138,2,1,110000,43,NA,10,110000,10,43,0,2,NA
138,2,2,NA,30,NA,2,NA,2,30,NA,2,NA
138,2,1,NA,39,NA,10,NA,10,39,NA,2,NA
138,2,1,35000,2,60000,10,35000,10,2,0,2,60000
138,1,1,NA,10,NA,5,NA,5,10,NA,1,NA
138,2,1,NA,38,NA,1,NA,1,38,NA,2,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,1,2,NA,5,NA,5,NA,5,5,NA,1,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,1,2,55000,20,NA,5,55000,5,20,0,1,NA
138,2,1,18800,16,40000,5,18800,5,16,0,2,40000
138,2,2,NA,36,NA,6,NA,6,36,NA,2,NA
138,2,2,NA,10,NA,6,NA,6,10,NA,2,NA
138,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
138,1,2,56550,10,NA,10,56550,10,10,0,1,NA
138,2,2,NA,28,NA,10,NA,10,28,NA,2,NA
138,1,1,45000,33,80000,10,45000,10,33,0,1,80000
138,2,2,NA,31,NA,10,NA,10,31,NA,2,NA
138,2,2,NA,49,NA,10,NA,10,49,NA,2,NA
138,2,2,30000,25,NA,5,30000,5,25,0,2,NA
138,1,2,40000,30,NA,6,40000,6,30,0,1,NA
138,1,1,NA,44,NA,3,NA,3,44,NA,1,NA
138,2,1,NA,48,NA,6,NA,6,48,NA,2,NA
138,2,1,NA,36,NA,6,NA,6,36,NA,2,NA
138,2,1,NA,50,NA,17,NA,17,50,NA,2,NA
138,2,2,NA,32,NA,10,NA,10,32,NA,2,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,2,1,99999997,6,NA,10,99999997,10,6,0,2,NA
138,1,2,98000,15,NA,4,98000,4,15,0,1,NA
138,2,1,NA,39,NA,10,NA,10,39,NA,2,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,2,1,60000,44,NA,2,60000,2,44,0,2,NA
138,2,2,60000,19,NA,10,60000,10,19,0,2,NA
138,1,1,50000,99999996,NA,5,50000,5,99999996,0,1,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,1,2,NA,20,NA,6,NA,6,20,NA,1,NA
138,2,2,NA,30,NA,6,NA,6,30,NA,2,NA
138,1,2,150000,12,NA,13,150000,13,12,0,1,NA
138,2,2,NA,27,NA,2,NA,2,27,NA,2,NA
138,1,1,NA,47,NA,10,NA,10,47,NA,1,NA
138,2,1,NA,31,NA,10,NA,10,31,NA,2,NA
138,1,2,NA,44,NA,10,NA,10,44,NA,1,NA
138,1,99999999,80000,9,NA,10,80000,10,9,0,1,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,2,2,8000,12,NA,10,8000,10,12,0,2,NA
138,2,1,1000,34,NA,10,1000,10,34,0,2,NA
138,1,1,80000,39,NA,10,80000,10,39,0,1,NA
138,1,1,30000,99999996,NA,6,30000,6,99999996,0,1,NA
138,2,1,20000,3,NA,2,20000,2,3,0,2,NA
138,2,1,50000,18,NA,6,50000,6,18,0,2,NA
138,2,1,10000,35,NA,10,10000,10,35,0,2,NA
138,2,2,70000,22,NA,10,70000,10,22,0,2,NA
138,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
138,1,1,NA,35,NA,2,NA,2,35,NA,1,NA
138,2,1,30000,45,NA,6,30000,6,45,0,2,NA
138,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
138,1,2,99999999,25,NA,5,99999999,5,25,0,1,NA
138,2,2,99999999,30,50000,10,99999999,10,30,0,2,50000
138,1,2,NA,5,NA,6,NA,6,5,NA,1,NA
138,2,1,30000,3,NA,2,30000,2,3,0,2,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,2,2,27000,10,NA,4,27000,4,10,0,2,NA
138,1,1,NA,24,45000,6,NA,6,24,NA,1,45000
138,1,2,40000,9,NA,5,40000,5,9,0,1,NA
138,2,2,NA,NA,NA,2,NA,2,NA,NA,2,NA
138,2,2,50000,23,NA,10,50000,10,23,0,2,NA
138,2,2,NA,NA,30000,1,NA,1,NA,NA,2,30000
138,2,2,NA,43,NA,6,NA,6,43,NA,2,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,2,2,30000,24,NA,6,30000,6,24,0,2,NA
138,1,1,NA,44,NA,5,NA,5,44,NA,1,NA
138,2,2,NA,44,NA,6,NA,6,44,NA,2,NA
138,2,1,41760,38,NA,2,41760,2,38,0,2,NA
138,1,1,NA,41,NA,6,NA,6,41,NA,1,NA
138,2,2,NA,42,NA,6,NA,6,42,NA,2,NA
138,2,2,NA,35,NA,10,NA,10,35,NA,2,NA
138,1,1,20000,48,NA,10,20000,10,48,0,1,NA
138,2,2,20000,36,NA,6,20000,6,36,0,2,NA
138,1,1,NA,27,50000,10,NA,10,27,NA,1,50000
138,2,2,NA,10,NA,11,NA,11,10,NA,2,NA
138,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
138,1,2,80000,18,NA,10,80000,10,18,0,1,NA
138,1,2,NA,NA,NA,2,NA,2,NA,NA,1,NA
138,2,2,NA,5,30000,5,NA,5,5,NA,2,30000
138,1,2,NA,99999996,30000,4,NA,4,99999996,NA,1,30000
138,2,1,NA,40,NA,1,NA,1,40,NA,2,NA
138,2,1,NA,23,NA,10,NA,10,23,NA,2,NA
138,1,2,50000,12,NA,10,50000,10,12,0,1,NA
138,1,2,NA,37,NA,6,NA,6,37,NA,1,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,2,1,30000,35,NA,5,30000,5,35,0,2,NA
138,1,1,40000,8,60000,11,40000,11,8,0,1,60000
138,2,2,30000,8,55000,11,30000,11,8,0,2,55000
138,1,1,32000,39,NA,3,32000,3,39,0,1,NA
138,1,2,50000,39,65000,3,50000,3,39,0,1,65000
138,2,2,NA,26,NA,5,NA,5,26,NA,2,NA
138,1,1,NA,41,NA,5,NA,5,41,NA,1,NA
138,2,2,NA,18,40000,5,NA,5,18,NA,2,40000
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,1,1,75000,19,NA,5,75000,5,19,0,1,NA
138,2,1,30000,44,NA,5,30000,5,44,0,2,NA
138,2,1,NA,42,NA,3,NA,3,42,NA,2,NA
138,1,1,NA,28,NA,6,NA,6,28,NA,1,NA
138,2,1,NA,29,NA,5,NA,5,29,NA,2,NA
138,1,1,NA,42,NA,6,NA,6,42,NA,1,NA
138,2,1,NA,42,NA,4,NA,4,42,NA,2,NA
138,2,2,33000,5,50000,11,33000,11,5,0,2,50000
138,2,1,35000,26,NA,6,35000,6,26,0,2,NA
138,1,1,45000,28,NA,5,45000,5,28,0,1,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,1,2,75000,20,NA,10,75000,10,20,0,1,NA
138,2,2,NA,55,NA,10,NA,10,55,NA,2,NA
138,1,2,50000,27,NA,10,50000,10,27,0,1,NA
138,1,1,NA,25,NA,4,NA,4,25,NA,1,NA
138,2,2,NA,21,NA,6,NA,6,21,NA,2,NA
138,2,2,NA,47,NA,6,NA,6,47,NA,2,NA
138,1,2,NA,40,NA,6,NA,6,40,NA,1,NA
138,1,1,70000,19,NA,2,70000,2,19,0,1,NA
138,2,1,NA,18,NA,10,NA,10,18,NA,2,NA
138,2,1,35000,19,50000,11,35000,11,19,0,2,50000
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,1,1,55000,21,NA,2,55000,2,21,0,1,NA
138,2,2,40000,9,60000,11,40000,11,9,0,2,60000
138,2,2,40000,35,NA,5,40000,5,35,0,2,NA
138,2,2,NA,45,NA,10,NA,10,45,NA,2,NA
138,2,2,NA,5,NA,11,NA,11,5,NA,2,NA
138,1,2,NA,60,NA,10,NA,10,60,NA,1,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,2,2,NA,13,NA,2,NA,2,13,NA,2,NA
138,1,2,85000,18,NA,11,85000,11,18,0,1,NA
138,1,2,50000,31,NA,10,50000,10,31,0,1,NA
138,2,1,99999997,6,NA,10,99999997,10,6,0,2,NA
138,1,2,80000,14,NA,10,80000,10,14,0,1,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,2,1,NA,34,NA,6,NA,6,34,NA,2,NA
138,2,2,40000,18,60000,10,40000,10,18,0,2,60000
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,1,1,30000,41,NA,3,30000,3,41,0,1,NA
138,1,2,100000,12,NA,10,100000,10,12,0,1,NA
138,2,2,NA,24,NA,11,NA,11,24,NA,2,NA
138,1,1,50000,43,NA,6,50000,6,43,0,1,NA
138,2,2,NA,39,NA,10,NA,10,39,NA,2,NA
138,2,1,NA,32,NA,6,NA,6,32,NA,2,NA
138,2,1,NA,29,15000,4,NA,4,29,NA,2,15000
138,2,2,56000,30,NA,6,56000,6,30,0,2,NA
138,1,2,45000,99999996,NA,6,45000,6,99999996,0,1,NA
138,1,1,50000,26,NA,6,50000,6,26,0,1,NA
138,2,1,NA,26,NA,6,NA,6,26,NA,2,NA
138,1,1,40000,7,150000,2,40000,2,7,0,1,150000
138,2,1,97000,13,NA,6,97000,6,13,0,2,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,2,1,NA,33,NA,10,NA,10,33,NA,2,NA
138,2,2,NA,NA,99999997,1,NA,1,NA,NA,2,99999997
138,2,2,44000,23,200000,10,44000,10,23,0,2,200000
138,1,2,36000,1,200000,2,36000,2,1,0,1,200000
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,1,1,400000,15,NA,16,400000,16,15,0,1,NA
138,2,1,NA,10,NA,10,NA,10,10,NA,2,NA
138,2,2,30000,11,NA,6,30000,6,11,0,2,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,1,2,100000,18,NA,6,100000,6,18,0,1,NA
138,2,2,27000,38,NA,5,27000,5,38,0,2,NA
138,2,2,80000,4,40000,11,80000,11,4,0,2,40000
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,1,1,30000,28,NA,10,30000,10,28,0,1,NA
138,2,1,70000,26,NA,10,70000,10,26,0,2,NA
138,1,2,NA,NA,25000,1,NA,1,NA,NA,1,25000
138,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
138,2,1,68000,24,100000,12,68000,12,24,0,2,100000
138,1,1,70000,25,150000,10,70000,10,25,0,1,150000
138,2,2,NA,NA,NA,1,NA,1,NA,NA,2,NA
138,2,1,50000,7,80000,10,50000,10,7,0,2,80000
138,1,1,75000,28,80000,10,75000,10,28,0,1,80000
138,2,2,55000,15,60000,10,55000,10,15,0,2,60000
138,2,1,NA,45,NA,1,NA,1,45,NA,2,NA
138,2,1,65000,24,NA,10,65000,10,24,0,2,NA
138,2,2,30000,0,40000,10,30000,10,0,0,2,40000
138,1,1,99999998,32,NA,12,99999998,12,32,0,1,NA
138,1,2,NA,47,NA,2,NA,2,47,NA,1,NA
138,2,2,NA,36,NA,10,NA,10,36,NA,2,NA
138,2,1,60000,10,NA,10,60000,10,10,0,2,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,1,2,50000,13,NA,5,50000,5,13,0,1,NA
138,2,2,45000,11,NA,11,45000,11,11,0,2,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,2,1,NA,4,45000,10,NA,10,4,NA,2,45000
138,1,1,420000,18,NA,10,420000,10,18,0,1,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,2,2,NA,17,NA,10,NA,10,17,NA,2,NA
138,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,1,2,99999997,13,NA,10,99999997,10,13,0,1,NA
138,2,2,110000,25,NA,10,110000,10,25,0,2,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,1,1,NA,24,60000,10,NA,10,24,NA,1,60000
138,1,2,NA,99999996,NA,2,NA,2,99999996,NA,1,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,2,1,NA,99999996,NA,2,NA,2,99999996,NA,2,NA
138,1,2,NA,6,NA,10,NA,10,6,NA,1,NA
138,2,1,NA,36,NA,2,NA,2,36,NA,2,NA
138,1,1,40000,9,NA,4,40000,4,9,0,1,NA
138,2,2,35000,30,NA,3,35000,3,30,0,2,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,2,2,NA,12,30000,1,NA,1,12,NA,2,30000
138,2,2,25000,28,60000,6,25000,6,28,0,2,60000
138,2,2,NA,33,NA,6,NA,6,33,NA,2,NA
138,1,2,65000,5,NA,5,65000,5,5,0,1,NA
138,2,2,NA,29,NA,6,NA,6,29,NA,2,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,2,2,NA,55,NA,3,NA,3,55,NA,2,NA
138,2,2,NA,4,NA,10,NA,10,4,NA,2,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,1,2,40000,8,NA,2,40000,2,8,0,1,NA
138,1,1,NA,6,NA,11,NA,11,6,NA,1,NA
138,1,1,48000,11,NA,5,48000,5,11,0,1,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,2,2,8600,12,40000,1,8600,1,12,0,2,40000
138,2,2,NA,4,NA,6,NA,6,4,NA,2,NA
138,2,2,NA,58,NA,6,NA,6,58,NA,2,NA
138,1,2,NA,41,NA,10,NA,10,41,NA,1,NA
138,2,1,NA,45,NA,2,NA,2,45,NA,2,NA
138,2,2,NA,37,NA,2,NA,2,37,NA,2,NA
138,2,2,NA,13,99999997,12,NA,12,13,NA,2,99999997
138,1,2,NA,47,NA,10,NA,10,47,NA,1,NA
138,2,1,NA,38,NA,6,NA,6,38,NA,2,NA
138,2,1,60000,13,NA,11,60000,11,13,0,2,NA
138,2,1,56000,12,100000,11,56000,11,12,0,2,100000
138,2,1,NA,24,NA,6,NA,6,24,NA,2,NA
138,2,1,NA,37,NA,6,NA,6,37,NA,2,NA
138,2,2,35000,12,NA,6,35000,6,12,0,2,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,1,1,49500,44,NA,3,49500,3,44,0,1,NA
138,1,2,20000,10,NA,5,20000,5,10,0,1,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,2,2,20000,25,NA,1,20000,1,25,0,2,NA
138,2,2,NA,32,NA,10,NA,10,32,NA,2,NA
138,1,2,NA,50,NA,10,NA,10,50,NA,1,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,2,2,48000,16,NA,10,48000,10,16,0,2,NA
138,1,2,80000,16,NA,10,80000,10,16,0,1,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,1,2,50000,30,NA,2,50000,2,30,0,1,NA
138,2,2,NA,7,NA,2,NA,2,7,NA,2,NA
138,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
138,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
138,1,2,NA,44,NA,1,NA,1,44,NA,1,NA
138,2,1,NA,32,NA,2,NA,2,32,NA,2,NA
138,2,1,28000,44,NA,2,28000,2,44,0,2,NA
138,1,2,40000,4,NA,10,40000,10,4,0,1,NA
138,2,1,NA,40,NA,10,NA,10,40,NA,2,NA
138,2,2,NA,34,20000,10,NA,10,34,NA,2,20000
138,2,1,NA,32,NA,16,NA,16,32,NA,2,NA
138,2,1,NA,42,NA,2,NA,2,42,NA,2,NA
138,2,2,40000,50,NA,6,40000,6,50,0,2,NA
138,2,1,NA,26,NA,10,NA,10,26,NA,2,NA
138,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
138,2,2,40000,44,NA,10,40000,10,44,0,2,NA
138,1,2,78000,19,NA,10,78000,10,19,0,1,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,2,1,NA,20,55000,10,NA,10,20,NA,2,55000
138,1,2,NA,30,NA,6,NA,6,30,NA,1,NA
138,2,1,50000,0,NA,11,50000,11,0,0,2,NA
138,2,2,NA,99999996,NA,13,NA,13,99999996,NA,2,NA
138,1,1,70000,15,NA,10,70000,10,15,0,1,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,2,2,NA,99999997,45000,10,NA,10,99999997,NA,2,45000
138,1,1,60000,5,100000,5,60000,5,5,0,1,100000
138,2,1,70000,14,NA,10,70000,10,14,0,2,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,1,2,70000,18,120000,10,70000,10,18,0,1,120000
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,2,1,NA,25,NA,6,NA,6,25,NA,2,NA
138,2,2,NA,32,NA,10,NA,10,32,NA,2,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,2,2,NA,22,40000,5,NA,5,22,NA,2,40000
138,2,2,NA,38,NA,1,NA,1,38,NA,2,NA
138,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,1,2,50000,16,80000,10,50000,10,16,0,1,80000
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,2,2,90000,4,NA,2,90000,2,4,0,2,NA
138,2,1,NA,99999997,NA,6,NA,6,99999997,NA,2,NA
138,1,1,NA,20,25000,10,NA,10,20,NA,1,25000
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,2,1,NA,40,NA,6,NA,6,40,NA,2,NA
138,2,2,19000,20,NA,3,19000,3,20,0,2,NA
138,1,1,30000,10,NA,10,30000,10,10,0,1,NA
138,1,2,48000,22,NA,6,48000,6,22,0,1,NA
138,2,1,50000,18,NA,10,50000,10,18,0,2,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,2,2,NA,47,NA,6,NA,6,47,NA,2,NA
138,2,2,NA,25,NA,10,NA,10,25,NA,2,NA
138,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
138,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
138,2,2,70000,17,NA,10,70000,10,17,0,2,NA
138,1,2,NA,40,NA,3,NA,3,40,NA,1,NA
138,2,1,120000,26,NA,10,120000,10,26,0,2,NA
138,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
138,1,2,NA,NA,NA,1,NA,1,NA,NA,1,NA
138,1,2,60000,28,NA,2,60000,2,28,0,1,NA
138,2,2,NA,5,25000,6,NA,6,5,NA,2,25000
