region,gender,relocated,wage,experience,education,age,other_work,health,marital_status,pension,power_ladder,wealth_ladder,NCAT1,NCAT2,NCAT3,NCAT4,NCAT5,NCAT6,total_hh_income,has_wage
1,2,1,12500,99999997,2,57,2,3,1,1,4,5,2,1,1,1,0,1,96669.64,TRUE
1,1,2,0,NA,NA,2,NA,2,NA,NA,NA,NA,2,1,1,1,0,1,96669.64,FALSE
1,1,2,0,NA,NA,2,NA,2,NA,NA,NA,NA,2,1,1,1,0,1,96669.64,FALSE
1,1,2,30000,10,3,33,2,3,2,2,2,4,2,1,1,1,0,0,89136.06,TRUE
1,2,2,0,NA,NA,0,NA,2,NA,NA,NA,NA,2,1,1,1,0,0,89136.06,FALSE
1,2,2,0,6,4,32,2,2,2,2,4,4,2,1,1,1,0,0,89136.06,FALSE
1,1,2,0,NA,NA,6,NA,3,NA,NA,NA,NA,2,1,1,1,0,0,89136.06,FALSE
1,1,2,20000,99999997,5,30,2,2,3,2,4,4,1,0,1,1,0,0,40000,TRUE
1,2,1,12000,2,2,24,2,3,3,2,4,3,1,0,1,1,0,0,40000,TRUE
1,1,1,0,NA,NA,3,NA,2,NA,NA,NA,NA,1,0,1,1,0,0,40000,FALSE
1,1,1,20000,44,3,62,2,3,2,1,5,5,0,0,0,0,1,1,58048.31,TRUE
1,2,1,0,43,3,90,2,4,5,1,5,5,0,0,0,0,1,1,58048.31,FALSE
1,1,2,43000,1,1,21,2,2,1,2,6,6,0,0,3,2,0,0,178000,TRUE
1,1,2,46000,0,6,21,2,2,1,2,5,5,0,0,3,2,0,0,178000,TRUE
1,1,2,38000,0,2,19,2,2,1,2,6,6,0,0,3,2,0,0,178000,TRUE
1,2,2,0,3,3,23,2,2,1,2,5,5,0,0,3,2,0,0,178000,FALSE
1,2,1,0,9,5,48,2,3,4,2,5,6,0,0,3,2,0,0,178000,FALSE
1,1,1,0,NA,NA,5,NA,2,NA,NA,NA,NA,1,1,0,1,0,0,34000,FALSE
1,2,2,20000,5,5,31,2,2,1,2,2,2,1,1,0,1,0,0,34000,TRUE
1,2,1,0,34,10,74,2,3,4,1,2,4,0,0,0,0,0,1,30000,FALSE
1,2,1,0,29,4,68,2,3,5,1,2,2,0,0,0,0,0,1,17300,FALSE
1,2,1,0,36,6,66,2,3,2,1,4,4,0,0,1,0,2,1,88661.39,FALSE
1,1,1,0,NA,2,24,2,4,1,1,3,3,0,0,1,0,2,1,88661.39,FALSE
1,1,1,0,44,1,88,2,4,5,1,5,5,0,0,1,0,2,1,88661.39,FALSE
1,1,1,18000,49,6,68,2,3,2,1,5,4,0,0,1,0,2,1,88661.39,TRUE
1,1,1,15000,29,2,50,2,2,5,2,3,3,0,0,1,0,0,0,17024.46,TRUE
1,1,1,0,8,3,32,1,3,2,2,3,4,2,1,1,1,0,0,34000,FALSE
1,1,1,0,NA,NA,5,NA,2,NA,NA,NA,NA,2,1,1,1,0,0,34000,FALSE
1,2,1,20000,10,6,29,2,3,2,2,99999997,3,2,1,1,1,0,0,34000,TRUE
1,2,2,0,NA,NA,3,NA,2,NA,NA,NA,NA,2,1,1,1,0,0,34000,FALSE
1,1,2,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,0,0,1,0,0,25500,FALSE
1,2,2,0,0,6,20,2,2,1,2,4,4,1,0,0,1,0,0,25500,FALSE
1,1,1,0,15,6,35,2,2,2,2,6,5,1,1,1,1,0,0,29915.26,FALSE
1,1,1,0,NA,NA,5,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,29915.26,FALSE
1,2,1,0,12,17,35,2,2,2,2,6,6,1,1,1,1,0,0,29915.26,FALSE
1,2,2,11000,35,3,65,2,3,5,1,4,3,0,1,0,0,0,1,34000,TRUE
9,2,2,30000,13,10,32,2,2,2,2,6,7,1,0,1,1,0,1,99300,TRUE
9,1,1,0,99999996,10,31,2,2,2,2,4,5,1,0,1,1,0,1,99300,FALSE
9,2,1,0,47,10,82,2,4,5,1,5,6,1,0,1,1,0,1,99300,FALSE
9,2,2,0,NA,NA,3,NA,2,NA,NA,NA,NA,1,0,1,1,0,1,99300,FALSE
9,1,2,60000,8,10,31,2,3,3,2,9,7,0,0,1,1,0,0,132500,TRUE
9,2,2,0,10,10,33,2,2,3,2,9,6,0,0,1,1,0,0,132500,FALSE
9,2,1,0,99999997,10,70,2,4,4,2,1,1,0,0,0,0,0,1,4930.94,FALSE
9,2,1,0,99999997,2,57,2,3,1,1,3,3,0,0,0,0,0,1,14180,FALSE
9,1,1,0,NA,4,41,1,2,1,2,2,2,0,0,1,0,0,0,30000,FALSE
9,1,1,0,32,2,67,1,4,5,1,1,2,0,0,0,0,1,0,23800,FALSE
9,1,1,0,NA,2,19,1,2,1,2,3,3,1,0,1,1,0,0,72000,FALSE
9,2,2,50000,21,10,39,2,3,4,2,3,3,1,0,1,1,0,0,72000,TRUE
9,2,2,0,NA,NA,4,NA,2,NA,NA,NA,NA,1,0,1,1,0,0,72000,FALSE
9,2,1,0,30,10,79,2,4,2,1,4,5,0,0,0,0,1,1,33565.1,FALSE
9,1,1,0,46,13,79,2,4,2,1,5,5,0,0,0,0,1,1,33565.1,FALSE
9,1,2,0,NA,NA,5,NA,3,NA,NA,NA,NA,2,1,1,2,0,0,54450,FALSE
9,1,2,0,NA,NA,1,NA,3,NA,NA,NA,NA,2,1,1,2,0,0,54450,FALSE
9,2,1,0,99999996,1,27,1,3,3,2,4,4,2,1,1,2,0,0,54450,FALSE
9,1,2,0,18,6,44,2,4,3,1,4,4,2,1,1,2,0,0,54450,FALSE
9,2,1,25000,29,2,48,2,3,1,2,3,4,2,1,1,2,0,0,54450,TRUE
9,1,2,0,27,3,59,2,4,2,2,3,3,1,0,2,1,0,1,92800,FALSE
9,2,2,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,0,2,1,0,1,92800,FALSE
9,1,2,40000,11,3,34,2,3,2,2,5,6,1,0,2,1,0,1,92800,TRUE
9,2,2,0,5,3,31,1,2,2,2,5,5,1,0,2,1,0,1,92800,FALSE
9,2,2,0,21,3,58,2,4,2,1,2,3,1,0,2,1,0,1,92800,FALSE
9,2,2,22000,31,6,51,2,2,2,2,3,3,0,0,2,1,0,0,37000,TRUE
9,1,2,0,99999997,11,29,1,2,1,2,2,2,0,0,2,1,0,0,37000,FALSE
9,1,2,0,99999997,5,52,2,4,2,2,2,2,0,0,2,1,0,0,37000,FALSE
9,2,1,0,44,2,68,1,3,5,1,3,2,0,0,0,0,0,2,43674.16,FALSE
9,2,1,0,51,6,90,2,3,5,1,99999997,99999997,0,0,0,0,0,2,43674.16,FALSE
9,2,2,0,1,6,21,2,2,2,2,5,5,1,1,2,2,0,0,135000,FALSE
9,1,1,20000,99999996,2,32,2,2,3,2,4,5,1,1,2,2,0,0,135000,TRUE
9,1,2,0,NA,NA,0,NA,2,NA,NA,NA,NA,1,1,2,2,0,0,135000,FALSE
9,2,2,0,14,6,39,2,2,3,2,5,6,1,1,2,2,0,0,135000,FALSE
9,1,2,40000,11,6,30,2,2,2,2,6,7,1,1,2,2,0,0,135000,TRUE
9,2,2,0,28,2,54,2,3,4,2,3,7,0,0,2,1,0,0,120000,FALSE
9,1,2,25000,9,10,37,2,3,1,2,4,4,0,0,2,1,0,0,120000,TRUE
9,1,2,0,11,1,33,2,2,1,2,5,6,0,0,2,1,0,0,120000,FALSE
9,2,1,0,17,4,64,2,4,2,1,6,6,0,0,0,0,1,1,35000,FALSE
9,1,1,0,40,3,63,2,3,2,1,4,4,0,0,0,0,1,1,35000,FALSE
9,2,2,0,48,10,79,2,4,5,1,3,3,0,0,0,0,0,1,17000,FALSE
9,2,2,25000,31,10,46,2,2,2,2,7,7,0,0,1,2,0,0,130000,TRUE
9,1,2,80000,31,10,48,2,3,2,2,6,7,0,0,1,2,0,0,130000,TRUE
9,2,2,25000,0,12,23,2,2,1,2,5,6,0,0,1,2,0,0,130000,TRUE
9,2,2,25000,1,10,26,2,2,2,2,4,5,1,0,3,1,0,0,150000,TRUE
9,1,2,0,14,10,32,2,3,4,2,5,6,1,0,3,1,0,0,150000,FALSE
9,2,2,0,NA,NA,4,NA,2,NA,NA,NA,NA,1,0,3,1,0,0,150000,FALSE
9,1,2,25000,6,10,30,2,3,2,1,5,6,1,0,3,1,0,0,150000,TRUE
9,1,2,0,16,4,34,2,3,4,2,4,4,1,0,3,1,0,0,150000,FALSE
9,1,1,0,8,10,80,2,4,2,1,5,4,0,1,1,1,2,1,115845.29,FALSE
9,2,2,20000,25,10,44,2,2,2,2,4,3,0,1,1,1,2,1,115845.29,TRUE
9,2,1,0,48,5,81,2,4,2,1,5,4,0,1,1,1,2,1,115845.29,FALSE
9,1,1,0,99999997,10,61,2,3,1,1,3,3,0,1,1,1,2,1,115845.29,FALSE
9,1,2,50000,27,10,48,2,2,2,2,6,6,0,1,1,1,2,1,115845.29,TRUE
9,1,1,15000,99999997,1,66,2,3,3,1,99999998,99999998,0,1,0,0,1,1,55128,TRUE
9,2,1,0,32,6,63,2,3,3,1,2,3,0,1,0,0,1,1,55128,FALSE
9,1,2,55000,99999997,10,30,2,2,3,2,3,3,0,1,1,1,0,0,84985.88,TRUE
9,2,1,30000,99999997,11,30,2,2,3,2,3,3,0,1,1,1,0,0,84985.88,TRUE
9,2,2,0,0,1,19,2,2,1,2,5,5,0,0,2,2,0,1,60880.49,FALSE
9,1,2,12000,99999997,10,51,2,3,2,2,3,4,0,0,2,2,0,1,60880.49,TRUE
9,1,2,0,0,2,21,2,2,1,2,5,5,0,0,2,2,0,1,60880.49,FALSE
9,2,1,0,46,6,82,2,4,5,1,5,5,0,0,2,2,0,1,60880.49,FALSE
9,2,2,18000,32,6,45,2,2,2,2,4,4,0,0,2,2,0,1,60880.49,TRUE
9,2,1,0,39,1,89,2,4,5,1,5,5,0,0,0,0,0,1,30000,FALSE
9,2,1,20000,12,10,36,2,3,4,2,5,6,0,1,0,1,0,1,103844.17,TRUE
9,2,1,0,10,6,92,2,4,5,1,4,6,0,1,0,1,0,1,103844.17,FALSE
9,2,2,0,50,2,69,2,3,4,1,4,4,0,2,1,1,0,1,85300,FALSE
9,1,2,45000,22,5,42,2,2,2,2,6,6,0,2,1,1,0,1,85300,TRUE
9,2,2,19000,12,10,43,2,3,2,2,5,6,0,2,1,1,0,1,85300,TRUE
9,2,2,25000,99999997,10,46,2,2,5,2,5,5,0,0,1,1,1,1,77813.54,TRUE
9,1,2,0,42,10,77,2,3,2,1,5,5,0,0,1,1,1,1,77813.54,FALSE
9,2,1,0,42,10,75,2,3,2,1,4,4,0,0,1,1,1,1,77813.54,FALSE
9,1,1,0,NA,1,19,2,2,1,1,6,6,0,0,1,1,1,1,77813.54,FALSE
9,1,1,20000,34,6,57,2,3,4,2,4,4,0,0,1,0,0,0,25000,TRUE
9,2,1,10000,42,10,66,2,3,5,1,3,3,0,0,0,0,0,1,28270.33,TRUE
9,1,2,22000,99999997,4,41,2,3,4,2,2,2,0,0,1,0,0,0,27478.8,TRUE
9,2,1,0,99999997,5,69,2,3,4,1,2,2,0,0,0,0,0,1,21815.34,FALSE
9,1,1,0,41,6,71,2,3,2,1,7,5,0,0,0,0,1,1,51417.85,FALSE
9,2,1,0,46,10,68,2,3,2,1,7,6,0,0,0,0,1,1,51417.85,FALSE
9,1,2,0,16,3,47,2,2,1,2,4,3,0,0,1,0,0,0,38000,FALSE
9,2,1,8000,99999997,6,44,2,4,4,2,1,1,0,1,0,1,0,0,20000,TRUE
9,1,2,0,15,10,57,2,5,2,1,2,2,0,0,1,0,0,1,45000,FALSE
9,2,2,0,43,2,61,2,3,2,1,4,3,0,0,1,0,0,1,45000,FALSE
9,2,1,0,99999997,5,45,2,3,5,2,3,3,0,0,0,1,0,1,25164.99,FALSE
9,2,1,0,20,6,69,2,4,5,1,1,1,0,0,0,1,0,1,25164.99,FALSE
9,2,1,0,44,10,81,2,3,5,1,5,4,0,0,0,0,0,1,2800,FALSE
9,1,1,0,38,3,74,2,4,2,1,1,1,0,0,0,0,1,1,16800,FALSE
9,2,1,0,42,2,63,2,2,2,1,1,2,0,0,0,0,1,1,16800,FALSE
9,2,2,20000,5,5,29,2,2,1,2,5,3,1,3,2,2,0,1,166178,TRUE
9,1,2,75000,34,6,55,2,3,2,2,5,3,1,3,2,2,0,1,166178,TRUE
9,2,1,20000,35,10,58,2,3,2,1,6,3,1,3,2,2,0,1,166178,TRUE
9,1,2,0,NA,NA,6,NA,4,NA,NA,NA,NA,1,3,2,2,0,1,166178,FALSE
9,1,2,26000,11,10,37,2,2,2,2,5,3,1,3,2,2,0,1,166178,TRUE
9,2,2,0,19,5,39,2,3,2,2,5,2,1,3,2,2,0,1,166178,FALSE
9,2,2,0,40,1,80,2,4,5,1,4,4,0,1,1,0,0,2,56000,FALSE
9,1,2,0,5,3,53,2,4,4,1,4,4,0,1,1,0,0,2,56000,FALSE
9,2,2,0,37,6,81,2,3,5,1,5,5,0,1,1,0,0,2,56000,FALSE
9,1,2,25000,99999996,6,21,2,2,1,2,3,4,0,0,1,0,0,1,54617.3,TRUE
9,2,2,18000,33,6,56,2,3,4,1,4,4,0,0,1,0,0,1,54617.3,TRUE
9,2,1,20000,34,10,68,2,3,2,1,6,6,0,0,0,0,1,1,70600,TRUE
9,1,1,0,54,6,79,2,4,2,1,6,6,0,0,0,0,1,1,70600,FALSE
9,2,2,0,33,3,81,2,4,5,1,5,6,0,0,0,0,0,1,32745.8,FALSE
9,2,2,25000,2,2,21,2,2,1,2,5,5,1,1,1,2,0,1,89487.46,TRUE
9,2,2,0,20,4,40,2,3,2,2,3,4,1,1,1,2,0,1,89487.46,FALSE
9,1,1,35000,17,4,42,2,3,2,2,3,3,1,1,1,2,0,1,89487.46,TRUE
9,1,2,0,NA,NA,0,NA,2,NA,NA,NA,NA,1,1,1,2,0,1,89487.46,FALSE
9,2,1,0,41,4,60,2,3,5,1,4,4,1,1,1,2,0,1,89487.46,FALSE
9,1,1,10000,41,5,72,2,3,5,1,3,3,0,0,0,0,1,0,28688,TRUE
9,2,1,13000,41,10,66,2,4,5,1,4,4,0,0,0,0,0,1,40000,TRUE
9,1,2,35000,99999996,2,33,2,2,2,2,4,3,0,2,1,2,0,0,35700,TRUE
9,2,2,0,NA,1,18,2,2,1,2,4,3,0,2,1,2,0,0,35700,FALSE
9,2,2,0,NA,1,36,2,2,2,2,4,3,0,2,1,2,0,0,35700,FALSE
9,2,2,0,NA,NA,10,NA,4,NA,NA,NA,NA,0,2,1,2,0,0,35700,FALSE
9,2,2,0,29,6,63,2,4,2,1,8,5,0,0,1,0,1,1,40500,FALSE
9,1,2,0,99999998,6,43,2,4,4,1,5,3,0,0,1,0,1,1,40500,FALSE
9,1,1,0,41,10,68,2,3,2,1,5,5,0,0,1,0,1,1,40500,FALSE
9,2,1,0,39,10,77,2,3,5,1,3,2,0,0,0,0,0,1,16131.25,FALSE
9,2,1,0,51,10,81,2,3,5,1,3,3,0,0,0,0,0,1,33500,FALSE
9,2,1,0,46,10,72,2,3,4,1,3,3,0,0,0,0,0,1,22900,FALSE
9,2,2,16000,7,11,26,2,3,1,2,2,1,1,0,0,3,1,0,62000,TRUE
9,2,2,8000,99999996,6,22,2,2,4,2,2,5,1,0,0,3,1,0,62000,TRUE
9,1,2,10000,30,6,62,2,99999999,2,1,1,1,1,0,0,3,1,0,62000,TRUE
9,2,2,0,6,2,49,2,3,2,2,3,2,1,0,0,3,1,0,62000,FALSE
9,1,2,0,NA,NA,2,NA,2,NA,NA,NA,NA,1,0,0,3,1,0,62000,FALSE
9,2,1,20000,20,10,48,2,2,2,2,3,3,0,1,2,1,0,0,84000,TRUE
9,1,2,0,99999996,4,24,2,2,1,2,4,4,0,1,2,1,0,0,84000,FALSE
9,1,2,30000,30,5,55,2,3,2,2,4,3,0,1,2,1,0,0,84000,TRUE
9,1,2,37000,10,2,35,2,2,2,2,5,6,1,1,1,1,0,0,65000,TRUE
9,2,2,25000,3,6,31,2,1,2,2,6,6,1,1,1,1,0,0,65000,TRUE
9,1,2,0,NA,NA,6,NA,1,NA,NA,NA,NA,1,1,1,1,0,0,65000,FALSE
9,2,1,25000,32,6,61,2,3,2,1,5,5,0,0,0,1,1,1,75150,TRUE
9,2,2,27000,8,10,27,2,2,1,2,4,5,0,0,0,1,1,1,75150,TRUE
9,1,2,0,41,3,61,2,2,2,1,6,5,0,0,0,1,1,1,75150,FALSE
9,1,1,0,NA,1,27,1,3,2,2,4,99999997,0,0,1,1,0,0,14500.01,FALSE
9,2,2,5500,99999997,11,26,2,3,2,2,4,4,0,0,1,1,0,0,14500.01,TRUE
9,1,1,0,NA,1,16,2,3,1,2,99999997,99999997,0,3,1,1,0,0,52000,FALSE
9,1,1,36000,99999997,6,34,2,3,2,2,3,4,0,3,1,1,0,0,52000,TRUE
9,2,1,20000,99999997,6,34,1,3,2,2,3,99999998,0,3,1,1,0,0,52000,TRUE
9,2,1,0,99999997,10,64,2,4,4,1,99999997,7,0,2,1,1,0,1,82200,FALSE
9,2,2,20000,99999997,10,37,2,3,2,2,99999997,5,0,2,1,1,0,1,82200,TRUE
9,1,1,0,99999997,10,38,2,3,2,2,99999998,5,0,2,1,1,0,1,82200,FALSE
9,1,1,0,99999997,6,39,2,2,4,2,3,3,0,0,1,0,1,1,73600,FALSE
9,1,1,0,99999997,6,64,2,4,2,1,3,3,0,0,1,0,1,1,73600,FALSE
9,2,1,0,99999998,2,59,1,4,2,1,2,3,0,0,1,0,1,1,73600,FALSE
9,2,2,0,99999997,10,32,2,2,3,2,6,5,1,0,1,1,0,0,49985.88,FALSE
9,1,1,40000,99999997,3,24,2,2,3,2,4,5,1,0,1,1,0,0,49985.88,TRUE
9,2,2,0,NA,NA,1,NA,1,NA,NA,NA,NA,1,0,1,1,0,0,49985.88,FALSE
9,2,1,0,35,6,81,2,3,5,1,5,5,0,0,0,0,0,2,58908,FALSE
9,2,1,19000,43,6,61,2,3,5,1,5,3,0,0,0,0,0,2,58908,TRUE
9,1,2,0,32,10,76,2,3,5,1,99999997,3,0,0,0,0,1,0,17899.99,FALSE
9,1,2,30000,99999997,1,35,2,2,2,2,2,3,0,2,1,1,0,0,76000,TRUE
9,1,2,0,NA,1,17,2,3,1,2,99999997,1,0,2,1,1,0,0,76000,FALSE
9,2,2,32000,99999997,4,43,2,3,2,2,1,2,0,2,1,1,0,0,76000,TRUE
9,1,2,0,NA,2,18,2,2,1,2,4,6,0,1,3,2,0,0,122458.65,FALSE
9,1,2,0,NA,1,16,2,2,1,2,4,5,0,1,3,2,0,0,122458.65,FALSE
9,2,1,0,99999997,6,23,2,2,3,2,99999997,7,0,1,3,2,0,0,122458.65,FALSE
9,1,2,0,99999997,10,26,2,2,3,2,8,8,0,1,3,2,0,0,122458.65,FALSE
9,1,1,27000,99999997,5,48,2,3,2,2,1,2,0,1,3,2,0,0,122458.65,TRUE
9,2,1,30000,99999997,6,53,1,3,2,2,2,6,0,1,3,2,0,0,122458.65,TRUE
9,2,1,0,30,6,65,2,3,4,1,2,2,0,0,0,0,0,1,15383.08,FALSE
9,2,1,35000,5,11,26,2,2,1,2,4,5,0,0,0,1,0,1,47000,TRUE
9,2,1,25000,35,6,56,2,2,2,1,6,5,0,0,0,1,0,1,47000,TRUE
9,2,1,0,31,10,50,2,2,2,1,5,6,0,0,2,3,0,0,176736.06,FALSE
9,2,1,0,2,10,27,2,2,1,2,4,5,0,0,2,3,0,0,176736.06,FALSE
9,1,1,30000,3,2,29,2,2,2,2,4,5,0,0,2,3,0,0,176736.06,TRUE
9,2,1,0,6,10,26,2,2,2,2,2,5,0,0,2,3,0,0,176736.06,FALSE
9,1,1,120000,32,10,51,2,2,2,2,6,6,0,0,2,3,0,0,176736.06,TRUE
9,1,2,0,NA,NA,3,NA,2,NA,NA,NA,NA,1,1,1,1,0,0,110000.01,FALSE
9,1,1,0,99999997,10,40,1,3,2,2,4,3,1,1,1,1,0,0,110000.01,FALSE
9,2,1,55000,99999997,10,34,2,3,2,2,5,4,1,1,1,1,0,0,110000.01,TRUE
9,1,2,0,6,6,37,1,3,4,2,5,3,0,0,1,0,0,1,39700,FALSE
9,2,1,0,27,10,70,2,99999998,4,1,4,4,0,0,1,0,0,1,39700,FALSE
9,1,2,20000,16,10,39,2,2,1,2,6,3,0,0,1,0,0,1,48200,TRUE
9,2,1,15000,40,10,64,2,2,4,1,5,3,0,0,1,0,0,1,48200,TRUE
9,2,1,0,38,6,73,2,3,2,1,6,5,0,0,0,0,1,1,32900,FALSE
9,1,1,0,54,6,80,2,3,2,1,5,6,0,0,0,0,1,1,32900,FALSE
9,2,1,20000,33,6,51,2,3,2,1,4,4,0,0,2,1,0,0,33000,TRUE
9,1,1,0,NA,2,45,2,3,2,1,3,3,0,0,2,1,0,0,33000,FALSE
9,1,2,0,0,2,19,2,2,1,2,6,6,0,0,2,1,0,0,33000,FALSE
9,2,1,0,99999997,2,63,2,4,4,1,2,2,0,0,0,1,0,1,35000,FALSE
9,2,1,0,NA,2,18,2,3,1,2,4,99999997,0,0,0,1,0,1,35000,FALSE
9,1,1,35000,99999997,10,60,2,3,2,2,2,1,0,1,1,1,1,0,147912.12,TRUE
9,1,2,43000,99999997,10,31,1,3,1,2,3,4,0,1,1,1,1,0,147912.12,TRUE
9,2,1,0,99999997,10,51,2,3,2,2,2,3,0,1,1,1,1,0,147912.12,FALSE
9,2,2,38000,29,10,46,2,2,4,2,5,5,0,1,0,1,0,0,38000,TRUE
9,2,1,0,41,2,62,2,3,4,1,2,2,0,0,0,0,0,1,16677.35,FALSE
9,2,1,0,47,10,84,2,4,5,1,3,1,0,0,0,1,0,1,24000,FALSE
9,2,2,0,0,11,22,2,2,1,2,4,2,0,0,0,1,0,1,24000,FALSE
9,2,2,0,41,2,62,1,3,4,1,6,7,0,0,0,0,0,1,20050,FALSE
9,2,1,40000,25,10,44,2,3,2,2,3,4,0,0,1,2,0,0,89462,TRUE
9,1,2,30000,99999999,10,44,2,2,2,1,4,4,0,0,1,2,0,0,89462,TRUE
9,2,1,15000,1,11,24,2,2,1,2,4,4,0,0,1,2,0,0,89462,TRUE
9,2,2,0,16,5,39,2,3,2,2,3,4,0,1,2,1,0,1,97500,FALSE
9,1,99999999,35000,27,5,46,2,3,2,2,3,3,0,1,2,1,0,1,97500,TRUE
9,1,2,16000,99999996,1,19,2,2,1,2,2,2,0,1,2,1,0,1,97500,TRUE
9,1,2,0,0,1,16,1,2,1,2,3,3,0,1,2,1,0,1,97500,FALSE
9,2,1,29000,43,3,62,2,2,5,1,4,4,0,1,2,1,0,1,97500,TRUE
9,2,1,20000,26,10,54,2,3,4,2,2,1,0,0,0,1,0,0,20000,TRUE
9,2,2,14000,99999999,5,43,2,2,2,2,2,2,0,1,1,1,0,0,46000,TRUE
9,1,1,32000,20,5,53,2,2,2,2,3,3,0,1,1,1,0,0,46000,TRUE
9,2,1,0,50,6,68,2,3,6,1,3,2,0,0,0,1,0,1,41225,FALSE
9,2,2,25000,15,1,44,2,2,1,2,4,2,0,0,0,1,0,1,41225,TRUE
9,2,2,0,99999997,10,33,2,3,2,2,3,2,2,0,1,1,0,0,54989.42,FALSE
9,2,2,0,NA,NA,6,NA,2,NA,NA,NA,NA,2,0,1,1,0,0,54989.42,FALSE
9,1,2,0,NA,NA,3,NA,2,NA,NA,NA,NA,2,0,1,1,0,0,54989.42,FALSE
9,1,1,0,99999997,10,31,1,2,2,2,2,2,2,0,1,1,0,0,54989.42,FALSE
9,1,2,35000,99999996,10,38,2,2,2,2,6,4,0,1,1,1,0,0,60000,TRUE
9,2,2,25000,11,10,37,2,3,2,2,4,3,0,1,1,1,0,0,60000,TRUE
9,2,2,50000,1,2,45,2,2,2,2,4,3,0,1,2,2,0,1,201000,TRUE
9,1,1,32000,36,10,57,2,3,2,1,5,4,0,1,2,2,0,1,201000,TRUE
9,2,2,20000,2,11,23,2,2,1,2,4,3,0,1,2,2,0,1,201000,TRUE
9,1,2,50000,10,10,33,2,2,2,2,7,3,0,1,2,2,0,1,201000,TRUE
9,2,2,19000,35,6,58,2,3,2,1,4,3,0,1,2,2,0,1,201000,TRUE
9,2,1,40000,31,10,49,2,2,5,2,7,7,0,0,1,2,0,0,82663,TRUE
9,1,1,32000,3,10,27,2,1,1,2,4,5,0,0,1,2,0,0,82663,TRUE
9,2,2,0,NA,2,21,2,1,1,1,5,5,0,0,1,2,0,0,82663,FALSE
9,1,2,35000,99999997,6,25,2,2,2,2,5,5,0,0,1,1,0,0,58000,TRUE
9,2,2,0,1,6,24,2,2,2,2,5,4,0,0,1,1,0,0,58000,FALSE
9,1,2,30000,99999997,1,27,2,2,3,2,4,3,0,1,1,1,0,0,74985.88,TRUE
9,2,1,0,99999997,10,34,2,3,3,2,4,3,0,1,1,1,0,0,74985.88,FALSE
9,2,1,14000,99999997,2,27,2,2,1,2,99999997,4,0,0,0,1,1,1,37187.09,TRUE
9,1,1,0,99999997,10,61,2,4,2,1,2,2,0,0,0,1,1,1,37187.09,FALSE
9,2,1,0,99999997,6,62,2,4,2,1,2,2,0,0,0,1,1,1,37187.09,FALSE
9,1,2,45000,99999997,10,35,2,2,1,2,4,4,0,0,1,0,0,0,57000,TRUE
9,2,2,0,22,10,64,2,2,2,1,2,2,0,0,0,0,1,1,35500,FALSE
9,1,1,0,41,2,64,2,4,2,1,2,2,0,0,0,0,1,1,35500,FALSE
9,2,1,0,NA,2,19,2,2,1,1,5,4,2,1,1,2,0,0,87920,FALSE
9,1,99999999,0,99999997,10,40,1,2,3,2,3,3,2,1,1,2,0,0,87920,FALSE
9,2,1,0,99999997,10,35,2,2,3,2,3,3,2,1,1,2,0,0,87920,FALSE
9,2,2,0,NA,NA,3,NA,2,NA,NA,NA,NA,2,1,1,2,0,0,87920,FALSE
9,1,2,0,NA,NA,0,NA,2,NA,NA,NA,NA,2,1,1,2,0,0,87920,FALSE
9,2,1,15000,8,5,52,2,3,2,2,2,2,0,0,1,1,0,0,25000,TRUE
9,1,2,0,NA,1,51,2,4,2,1,1,1,0,0,1,1,0,0,25000,FALSE
9,2,2,0,99999997,10,49,2,4,2,1,3,3,0,0,1,1,0,0,34800,FALSE
9,1,2,0,30,10,52,2,4,2,1,2,2,0,0,1,1,0,0,34800,FALSE
9,2,1,0,41,6,61,2,3,2,1,3,3,0,0,0,0,1,1,32200,FALSE
9,1,1,0,40,10,65,2,5,2,1,4,4,0,0,0,0,1,1,32200,FALSE
9,2,2,0,15,6,56,2,4,2,1,5,4,0,0,1,0,0,1,35000,FALSE
9,1,1,24000,40,5,59,2,3,2,2,3,3,0,0,1,0,0,1,35000,TRUE
9,2,1,0,42,10,83,2,3,5,1,4,3,0,0,1,1,0,1,106213.11,FALSE
9,2,1,40000,7,6,27,2,2,2,2,3,4,0,0,1,1,0,1,106213.11,TRUE
9,1,2,35000,7,6,28,2,2,2,2,5,4,0,0,1,1,0,1,106213.11,TRUE
9,1,2,20000,34,6,54,2,3,2,2,2,3,0,0,1,1,0,0,45300,TRUE
9,2,2,11500,28,4,52,2,3,2,2,3,3,0,0,1,1,0,0,45300,TRUE
9,2,1,0,32,6,64,2,3,5,1,3,2,0,0,0,0,0,1,25302.49,FALSE
9,1,1,0,NA,11,22,1,2,3,2,4,3,0,0,1,1,0,0,67518.44,FALSE
9,2,1,0,NA,6,21,1,2,3,2,3,4,0,0,1,1,0,0,67518.44,FALSE
9,1,1,0,99999997,5,74,2,4,5,1,3,4,0,0,1,1,1,0,57000,FALSE
9,2,2,17000,99999997,12,50,2,2,2,2,2,4,0,0,1,1,1,0,57000,TRUE
9,1,1,0,99999997,12,56,1,2,2,2,1,2,0,0,1,1,1,0,57000,FALSE
9,2,1,0,45,6,65,2,3,2,1,5,3,0,0,0,0,1,1,36300,FALSE
